test,count,CPU,CPU_TEMP,GPU,GPU_TEMP,RAM_USED,VRAM_USED
multi-robot,1,"[5.9, 2.7, 4.6, 22.8, 11.9, 10.7, 13.0, 18.2, 5.7, 4.4, 5.8, 21.7, 19.2, 13.5, 8.1, 14.0]",50.75,98,54,1946251264,688
multi-robot,1,"[9.1, 8.3, 7.7, 53.3, 0.0, 69.2, 0.0, 7.7, 0.0, 0.0, 7.7, 0.0, 0.0, 9.1, 0.0, 15.4]",50.625,98,54,1946251264,688
multi-robot,1,"[23.1, 0.0, 8.3, 36.4, 15.4, 0.0, 23.1, 0.0, 0.0, 0.0, 0.0, 0.0, 23.1, 23.1, 16.7, 8.3]",50.375,98,54,1946251264,688
multi-robot,1,"[9.1, 0.0, 8.3, 41.7, 0.0, 0.0, 0.0, 38.5, 0.0, 0.0, 7.7, 0.0, 45.5, 0.0, 0.0, 0.0]",50.25,98,54,1946251264,688
multi-robot,1,"[23.1, 0.0, 0.0, 18.2, 8.3, 0.0, 0.0, 75.0, 9.1, 7.7, 0.0, 0.0, 15.4, 0.0, 0.0, 0.0]",50.0,98,55,1946251264,688
multi-robot,1,"[0.0, 0.0, 0.0, 30.8, 0.0, 0.0, 7.7, 58.3, 18.2, 18.2, 8.3, 0.0, 0.0, 0.0, 23.1, 0.0]",49.875,98,54,1946251264,688
multi-robot,1,"[0.0, 0.0, 15.4, 30.8, 15.4, 7.7, 0.0, 33.3, 16.7, 14.3, 0.0, 0.0, 0.0, 0.0, 50.0, 8.3]",49.625,98,54,1946251264,688
multi-robot,1,"[15.4, 7.7, 15.4, 41.7, 8.3, 0.0, 0.0, 46.7, 14.3, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 41.7]",49.5,98,54,1946251264,688
multi-robot,1,"[0.0, 0.0, 14.3, 36.4, 16.7, 0.0, 7.7, 8.3, 7.7, 0.0, 25.0, 0.0, 8.3, 8.3, 41.7, 7.7]",49.25,98,54,1946509312,688
multi-robot,1,"[0.0, 8.3, 15.4, 46.2, 16.7, 8.3, 0.0, 0.0, 0.0, 0.0, 23.1, 7.7, 0.0, 0.0, 45.5, 18.2]",49.0,96,55,1946509312,688
multi-robot,1,"[0.0, 23.1, 15.4, 41.7, 25.0, 0.0, 7.7, 7.7, 0.0, 8.3, 41.7, 7.7, 0.0, 15.4, 18.2, 27.3]",48.875,96,54,1946513408,688
multi-robot,1,"[0.0, 27.3, 0.0, 36.4, 25.0, 46.2, 0.0, 16.7, 8.3, 0.0, 35.7, 0.0, 0.0, 0.0, 0.0, 15.4]",48.625,96,55,1946513408,688
multi-robot,1,"[0.0, 8.3, 0.0, 36.4, 45.5, 38.5, 0.0, 0.0, 0.0, 0.0, 30.8, 0.0, 0.0, 0.0, 0.0, 0.0]",48.5,96,55,1946513408,688
multi-robot,1,"[0.0, 0.0, 0.0, 46.2, 16.7, 7.7, 7.7, 8.3, 8.3, 7.7, 16.7, 0.0, 15.4, 0.0, 42.9, 23.1]",48.25,96,55,1946513408,688
multi-robot,1,"[8.3, 8.3, 0.0, 0.0, 18.2, 0.0, 0.0, 0.0, 46.2, 0.0, 9.1, 14.3, 0.0, 8.3, 8.3, 53.8]",48.125,96,55,1946513408,688
multi-robot,1,"[8.3, 0.0, 0.0, 50.0, 0.0, 8.3, 33.3, 0.0, 7.7, 0.0, 0.0, 21.4, 0.0, 7.7, 36.4, 7.7]",47.875,96,55,1946513408,688
multi-robot,1,"[7.7, 7.7, 14.3, 41.7, 64.3, 7.7, 0.0, 0.0, 0.0, 0.0, 16.7, 16.7, 0.0, 0.0, 23.1, 0.0]",47.75,96,55,1946509312,688
multi-robot,1,"[0.0, 15.4, 0.0, 7.7, 16.7, 8.3, 25.0, 7.7, 16.7, 33.3, 8.3, 0.0, 0.0, 8.3, 25.0, 25.0]",47.5,97,55,1946509312,688
multi-robot,1,"[0.0, 0.0, 7.7, 0.0, 7.7, 33.3, 36.4, 0.0, 0.0, 46.2, 9.1, 0.0, 7.7, 15.4, 0.0, 14.3]",47.375,97,55,1946509312,688
multi-robot,1,"[0.0, 0.0, 0.0, 7.7, 7.7, 50.0, 46.2, 0.0, 0.0, 41.7, 23.1, 0.0, 7.7, 0.0, 7.7, 7.7]",47.125,97,55,1946509312,688
multi-robot,2,"[12.2, 8.3, 10.7, 11.8, 1.1, 5.5, 0.6, 0.6, 3.6, 9.3, 24.4, 8.9, 3.5, 3.5, 4.7, 0.3]",44.25,98,50,1976655872,714
multi-robot,2,"[0.0, 14.3, 83.3, 0.0, 0.0, 7.7, 7.7, 0.0, 15.4, 0.0, 23.1, 0.0, 0.0, 0.0, 30.8, 0.0]",44.25,98,50,1977131008,714
multi-robot,2,"[14.3, 0.0, 83.3, 0.0, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0, 16.7, 20.0, 0.0, 0.0, 18.2, 0.0]",44.25,98,50,1977131008,714
multi-robot,2,"[15.4, 23.1, 92.3, 8.3, 0.0, 7.7, 0.0, 0.0, 0.0, 0.0, 15.4, 0.0, 0.0, 0.0, 18.2, 0.0]",44.375,98,50,1977618432,714
multi-robot,2,"[0.0, 21.4, 84.6, 7.7, 0.0, 0.0, 0.0, 0.0, 0.0, 7.7, 7.7, 7.7, 0.0, 0.0, 33.3, 7.7]",44.375,98,50,1977618432,714
multi-robot,2,"[7.7, 9.1, 80.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.4, 15.4, 0.0, 0.0, 0.0, 28.6, 0.0]",44.375,98,51,1977618432,714
multi-robot,2,"[0.0, 15.4, 92.3, 7.7, 7.7, 7.7, 0.0, 0.0, 7.7, 0.0, 15.4, 0.0, 0.0, 0.0, 20.0, 0.0]",44.375,98,51,1977606144,714
multi-robot,2,"[64.3, 26.7, 23.1, 7.7, 0.0, 7.7, 0.0, 0.0, 0.0, 8.3, 27.3, 0.0, 7.7, 0.0, 30.8, 0.0]",44.375,99,51,1977606144,714
multi-robot,2,"[0.0, 0.0, 15.4, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 84.6, 0.0, 0.0, 0.0, 25.0, 0.0]",44.5,99,51,1977602048,714
multi-robot,2,"[16.7, 21.4, 23.1, 0.0, 7.7, 0.0, 0.0, 0.0, 61.5, 0.0, 23.1, 7.7, 0.0, 0.0, 7.7, 9.1]",44.5,99,51,1977856000,704
multi-robot,2,"[7.7, 83.3, 23.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.7, 23.1, 0.0, 0.0, 0.0, 18.2, 0.0]",44.5,99,51,1977856000,704
multi-robot,2,"[15.4, 46.2, 46.2, 8.3, 0.0, 0.0, 7.7, 0.0, 8.3, 16.7, 45.5, 15.4, 0.0, 7.7, 30.8, 7.7]",44.5,99,51,1977856000,704
multi-robot,2,"[0.0, 21.4, 35.7, 7.7, 0.0, 0.0, 8.3, 0.0, 0.0, 15.4, 81.8, 27.3, 0.0, 7.7, 30.8, 0.0]",44.5,99,51,1977856000,704
multi-robot,2,"[7.7, 16.7, 15.4, 0.0, 0.0, 0.0, 0.0, 0.0, 7.7, 0.0, 15.4, 76.9, 0.0, 0.0, 33.3, 0.0]",44.5,99,51,1977851904,704
multi-robot,2,"[0.0, 9.1, 16.7, 0.0, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0, 8.3, 81.8, 0.0, 0.0, 27.3, 0.0]",44.5,99,51,1977851904,704
multi-robot,2,"[0.0, 0.0, 21.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 91.7, 0.0, 0.0, 0.0, 33.3, 0.0]",44.5,98,52,1977851904,704
multi-robot,2,"[0.0, 0.0, 21.4, 23.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.3, 58.3, 0.0, 0.0, 25.0, 0.0]",44.5,98,52,1977851904,704
multi-robot,2,"[0.0, 0.0, 8.3, 23.1, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 61.5, 33.3, 0.0, 0.0, 18.2, 8.3]",44.5,98,52,1978355712,704
multi-robot,2,"[7.7, 0.0, 28.6, 21.4, 0.0, 0.0, 0.0, 0.0, 7.7, 0.0, 8.3, 81.8, 0.0, 0.0, 25.0, 0.0]",44.5,98,52,1978355712,704
multi-robot,2,"[0.0, 0.0, 16.7, 0.0, 0.0, 0.0, 0.0, 7.7, 0.0, 0.0, 58.3, 38.5, 0.0, 0.0, 30.8, 0.0]",44.5,98,52,1978355712,704
multi-robot,3,"[11.4, 9.0, 6.2, 23.6, 5.8, 3.5, 1.1, 2.3, 5.5, 6.2, 8.2, 29.3, 0.9, 0.5, 1.8, 1.4]",45.125,93,52,2049458176,637
multi-robot,3,"[0.0, 0.0, 16.7, 57.1, 7.7, 38.5, 0.0, 0.0, 16.7, 0.0, 0.0, 23.1, 16.7, 0.0, 0.0, 0.0]",45.125,93,52,2049712128,637
multi-robot,3,"[0.0, 0.0, 8.3, 10.0, 16.7, 30.8, 0.0, 0.0, 7.7, 69.2, 0.0, 16.7, 15.4, 0.0, 7.7, 0.0]",45.125,93,53,2049933312,637
multi-robot,3,"[0.0, 0.0, 0.0, 16.7, 21.4, 16.7, 0.0, 0.0, 0.0, 83.3, 0.0, 7.1, 0.0, 0.0, 0.0, 0.0]",45.125,99,53,2049933312,637
multi-robot,3,"[7.7, 7.7, 61.5, 23.1, 15.4, 28.6, 0.0, 0.0, 0.0, 41.7, 0.0, 0.0, 0.0, 0.0, 0.0, 7.7]",45.0,99,53,2049933312,637
multi-robot,3,"[15.4, 41.7, 16.7, 23.1, 8.3, 18.2, 0.0, 0.0, 0.0, 7.7, 8.3, 0.0, 14.3, 0.0, 0.0, 0.0]",45.0,99,53,2049933312,637
multi-robot,3,"[0.0, 36.4, 41.7, 16.7, 0.0, 16.7, 7.7, 0.0, 0.0, 0.0, 16.7, 8.3, 8.3, 7.7, 0.0, 0.0]",45.0,99,53,2049929216,637
multi-robot,3,"[8.3, 25.0, 9.1, 18.2, 0.0, 16.7, 0.0, 7.7, 50.0, 0.0, 0.0, 0.0, 8.3, 0.0, 0.0, 0.0]",45.0,99,53,2049929216,637
multi-robot,3,"[7.7, 15.4, 69.2, 28.6, 0.0, 33.3, 0.0, 7.7, 8.3, 7.7, 7.7, 0.0, 16.7, 0.0, 0.0, 0.0]",45.0,99,53,2050949120,637
multi-robot,3,"[0.0, 0.0, 58.3, 9.1, 15.4, 61.5, 50.0, 0.0, 28.6, 0.0, 0.0, 0.0, 7.7, 0.0, 0.0, 0.0]",45.0,99,53,2054045696,637
multi-robot,3,"[0.0, 0.0, 64.3, 16.7, 8.3, 46.2, 25.0, 16.7, 36.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",45.0,99,53,2054045696,637
multi-robot,3,"[0.0, 0.0, 50.0, 16.7, 7.7, 10.0, 0.0, 7.7, 41.7, 0.0, 0.0, 0.0, 0.0, 0.0, 7.7, 0.0]",45.0,99,53,2054291456,637
multi-robot,3,"[0.0, 41.7, 25.0, 16.7, 21.4, 28.6, 7.7, 0.0, 38.5, 7.7, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0]",45.0,99,53,2054291456,637
multi-robot,3,"[0.0, 30.8, 0.0, 9.1, 8.3, 23.1, 15.4, 0.0, 66.7, 0.0, 0.0, 0.0, 7.7, 0.0, 0.0, 0.0]",45.0,99,54,2054291456,637
multi-robot,3,"[0.0, 41.7, 0.0, 16.7, 15.4, 9.1, 0.0, 0.0, 46.2, 7.7, 0.0, 0.0, 15.4, 7.7, 0.0, 0.0]",45.0,99,54,2054291456,637
multi-robot,3,"[0.0, 53.8, 0.0, 23.1, 8.3, 15.4, 0.0, 7.7, 9.1, 30.8, 7.7, 0.0, 0.0, 9.1, 7.7, 0.0]",45.0,99,54,2054549504,637
multi-robot,3,"[0.0, 0.0, 7.7, 9.1, 0.0, 0.0, 0.0, 0.0, 30.8, 53.8, 8.3, 0.0, 7.7, 16.7, 7.7, 0.0]",45.0,99,54,2054549504,637
multi-robot,3,"[0.0, 0.0, 18.2, 0.0, 0.0, 8.3, 0.0, 0.0, 25.0, 53.8, 0.0, 23.1, 0.0, 16.7, 8.3, 7.7]",45.0,99,54,2054545408,637
multi-robot,3,"[0.0, 0.0, 36.4, 15.4, 0.0, 0.0, 0.0, 0.0, 53.8, 0.0, 0.0, 8.3, 0.0, 25.0, 7.7, 0.0]",45.0,99,54,2054545408,637
multi-robot,3,"[0.0, 0.0, 0.0, 46.2, 0.0, 15.4, 0.0, 0.0, 16.7, 41.7, 15.4, 0.0, 0.0, 16.7, 8.3, 0.0]",45.0,99,54,2054541312,637
multi-robot,4,"[12.5, 10.6, 14.4, 22.9, 3.0, 1.2, 0.7, 3.3, 6.2, 5.7, 8.0, 21.8, 3.7, 2.7, 8.5, 1.1]",45.375,99,54,2076004352,637
multi-robot,4,"[0.0, 83.3, 9.1, 23.1, 0.0, 14.3, 7.7, 0.0, 0.0, 7.7, 7.7, 0.0, 0.0, 7.7, 25.0, 0.0]",45.375,99,54,2076004352,637
multi-robot,4,"[0.0, 0.0, 7.7, 23.1, 7.7, 0.0, 0.0, 15.4, 46.2, 36.4, 7.7, 0.0, 7.1, 0.0, 0.0, 0.0]",45.375,99,55,2076258304,637
multi-robot,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.1, 8.3, 92.3, 0.0, 16.7, 0.0, 0.0, 0.0, 0.0]",45.375,99,54,2076516352,637
multi-robot,4,"[0.0, 7.7, 0.0, 0.0, 0.0, 8.3, 7.7, 23.1, 58.3, 30.8, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0]",45.375,99,55,2076516352,637
multi-robot,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 8.3, 7.7, 36.4, 91.7, 15.4, 0.0, 16.7, 0.0, 0.0, 30.8, 14.3]",45.375,99,55,2076512256,637
multi-robot,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 7.7, 0.0, 35.7, 33.3, 0.0, 58.3, 9.1, 0.0, 0.0, 16.7, 8.3]",45.375,99,55,2076512256,637
multi-robot,4,"[0.0, 25.0, 0.0, 16.7, 0.0, 0.0, 0.0, 23.1, 33.3, 0.0, 38.5, 0.0, 0.0, 0.0, 0.0, 0.0]",45.375,99,55,2076512256,637
multi-robot,4,"[0.0, 16.7, 0.0, 15.4, 0.0, 14.3, 0.0, 8.3, 53.8, 0.0, 25.0, 0.0, 0.0, 0.0, 8.3, 0.0]",45.375,99,55,2076512256,637
multi-robot,4,"[7.7, 0.0, 0.0, 16.7, 0.0, 8.3, 0.0, 0.0, 75.0, 7.7, 9.1, 0.0, 0.0, 7.7, 9.1, 8.3]",45.375,99,55,2076512256,637
multi-robot,4,"[7.7, 25.0, 25.0, 41.7, 0.0, 7.7, 0.0, 0.0, 28.6, 0.0, 0.0, 0.0, 0.0, 0.0, 23.1, 15.4]",45.375,99,55,2077016064,637
multi-robot,4,"[0.0, 0.0, 83.3, 8.3, 0.0, 0.0, 0.0, 0.0, 16.7, 0.0, 0.0, 0.0, 0.0, 0.0, 16.7, 23.1]",45.375,99,55,2077016064,637
multi-robot,4,"[0.0, 0.0, 8.3, 90.9, 0.0, 0.0, 7.7, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 7.7, 18.2, 23.1]",45.375,99,55,2077016064,637
multi-robot,4,"[54.5, 9.1, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 30.8, 0.0, 0.0, 0.0, 0.0, 0.0, 16.7, 15.4]",45.375,99,55,2077016064,637
multi-robot,4,"[25.0, 69.2, 7.7, 0.0, 0.0, 0.0, 16.7, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 7.7, 0.0, 9.1]",45.375,99,55,2077016064,637
multi-robot,4,"[38.5, 53.8, 0.0, 0.0, 7.7, 0.0, 16.7, 0.0, 0.0, 0.0, 7.7, 16.7, 0.0, 0.0, 0.0, 8.3]",45.375,99,55,2077016064,637
multi-robot,4,"[80.0, 8.3, 0.0, 8.3, 0.0, 0.0, 0.0, 16.7, 0.0, 0.0, 0.0, 9.1, 7.7, 0.0, 0.0, 0.0]",45.375,99,55,2077016064,637
multi-robot,4,"[0.0, 75.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0, 7.7, 7.7, 0.0]",45.375,99,55,2077016064,637
multi-robot,4,"[7.7, 38.5, 61.5, 15.4, 0.0, 0.0, 21.4, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.3]",45.375,99,56,2077016064,637
multi-robot,4,"[0.0, 8.3, 92.3, 9.1, 8.3, 0.0, 18.2, 7.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",45.375,99,56,2077016064,637
multi-robot,5,"[24.3, 1.5, 2.6, 0.8, 4.7, 14.4, 11.0, 16.5, 4.3, 2.8, 3.6, 2.8, 33.1, 1.3, 14.5, 1.3]",45.125,98,52,2101964800,645
multi-robot,5,"[0.0, 7.7, 0.0, 0.0, 8.3, 30.8, 23.1, 83.3, 0.0, 15.4, 0.0, 0.0, 0.0, 0.0, 0.0, 7.7]",45.125,98,52,2101964800,645
multi-robot,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 16.7, 8.3, 92.3, 15.4, 7.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",45.25,98,52,2101964800,645
multi-robot,5,"[0.0, 0.0, 0.0, 7.7, 25.0, 0.0, 16.7, 92.3, 21.4, 0.0, 0.0, 0.0, 0.0, 0.0, 7.7, 0.0]",45.25,99,53,2101960704,645
multi-robot,5,"[0.0, 0.0, 0.0, 0.0, 15.4, 0.0, 8.3, 72.7, 7.7, 8.3, 0.0, 0.0, 7.7, 25.0, 0.0, 16.7]",45.375,99,53,2102218752,645
multi-robot,5,"[8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 16.7, 30.8, 0.0, 7.7, 0.0, 0.0, 66.7, 25.0, 8.3, 16.7]",45.375,99,53,2102218752,645
multi-robot,5,"[0.0, 0.0, 0.0, 0.0, 23.1, 0.0, 9.1, 0.0, 0.0, 8.3, 0.0, 0.0, 91.7, 0.0, 0.0, 0.0]",45.375,99,53,2102218752,645
multi-robot,5,"[0.0, 0.0, 0.0, 0.0, 25.0, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 91.7, 0.0, 0.0, 0.0]",45.5,99,53,2102460416,645
multi-robot,5,"[0.0, 0.0, 7.7, 0.0, 23.1, 0.0, 16.7, 7.7, 15.4, 8.3, 0.0, 14.3, 92.3, 7.7, 7.7, 0.0]",45.625,99,53,2102460416,645
multi-robot,5,"[0.0, 0.0, 0.0, 0.0, 25.0, 0.0, 9.1, 0.0, 15.4, 8.3, 0.0, 0.0, 0.0, 91.7, 0.0, 0.0]",45.625,99,53,2102460416,645
multi-robot,5,"[0.0, 0.0, 0.0, 0.0, 23.1, 0.0, 15.4, 0.0, 15.4, 8.3, 0.0, 0.0, 25.0, 54.5, 8.3, 16.7]",45.625,99,53,2102460416,645
multi-robot,5,"[0.0, 0.0, 0.0, 0.0, 23.1, 0.0, 16.7, 0.0, 28.6, 7.7, 7.7, 0.0, 41.7, 33.3, 0.0, 9.1]",45.625,99,53,2102460416,645
multi-robot,5,"[0.0, 0.0, 7.7, 0.0, 25.0, 0.0, 21.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 84.6, 0.0, 0.0]",45.625,99,54,2102460416,645
multi-robot,5,"[0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 16.7, 0.0, 7.7, 7.7, 0.0, 7.7, 0.0, 72.7, 25.0, 0.0]",45.625,99,53,2102460416,645
multi-robot,5,"[0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 8.3, 7.7, 0.0, 8.3, 0.0, 0.0, 0.0, 25.0, 76.9, 0.0]",45.625,99,54,2102460416,645
multi-robot,5,"[0.0, 0.0, 0.0, 0.0, 18.2, 0.0, 8.3, 0.0, 8.3, 0.0, 7.7, 0.0, 0.0, 23.1, 76.9, 0.0]",45.625,99,54,2102448128,645
multi-robot,5,"[0.0, 0.0, 0.0, 0.0, 16.7, 0.0, 16.7, 0.0, 8.3, 0.0, 8.3, 0.0, 7.7, 58.3, 36.4, 0.0]",45.625,99,54,2102448128,645
multi-robot,5,"[7.7, 0.0, 0.0, 0.0, 16.7, 0.0, 8.3, 0.0, 8.3, 0.0, 14.3, 7.7, 0.0, 18.2, 69.2, 0.0]",45.75,99,54,2102448128,645
multi-robot,5,"[0.0, 14.3, 7.7, 0.0, 25.0, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 21.4, 7.7, 50.0, 46.2, 0.0]",45.75,99,54,2102448128,645
multi-robot,5,"[0.0, 0.0, 0.0, 0.0, 8.3, 7.7, 23.1, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.9, 0.0]",45.75,99,54,2102448128,645
multi-robot,6,"[9.0, 2.9, 8.7, 8.6, 21.8, 11.0, 12.9, 7.6, 4.8, 4.0, 8.3, 12.3, 1.1, 5.1, 11.2, 3.5]",46.125,100,54,2118676480,671
multi-robot,6,"[0.0, 0.0, 0.0, 0.0, 7.7, 0.0, 0.0, 0.0, 0.0, 0.0, 15.4, 23.1, 92.3, 0.0, 0.0, 14.3]",46.0,100,54,2118934528,671
multi-robot,6,"[7.7, 0.0, 0.0, 21.4, 0.0, 0.0, 0.0, 0.0, 0.0, 7.7, 8.3, 18.2, 91.7, 0.0, 7.7, 15.4]",46.0,100,54,2118934528,661
multi-robot,6,"[0.0, 23.1, 7.1, 7.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.4, 100.0, 0.0, 0.0, 15.4]",46.0,100,54,2119192576,661
multi-robot,6,"[0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.4, 69.2, 0.0, 15.4, 0.0, 8.3, 0.0, 0.0, 21.4]",46.0,100,54,2119192576,661
multi-robot,6,"[15.4, 7.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 36.4, 71.4, 0.0, 0.0, 0.0, 0.0]",46.0,100,54,2119192576,661
multi-robot,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.7, 0.0, 53.8, 53.8, 7.7, 7.7, 0.0, 9.1]",46.0,100,54,2119192576,661
multi-robot,6,"[15.4, 100.0, 0.0, 0.0, 0.0, 7.7, 0.0, 0.0, 0.0, 7.7, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0]",46.0,100,54,2119192576,661
multi-robot,6,"[8.3, 100.0, 0.0, 0.0, 7.7, 0.0, 0.0, 0.0, 8.3, 8.3, 9.1, 0.0, 0.0, 0.0, 0.0, 8.3]",46.0,100,54,2119192576,661
multi-robot,6,"[0.0, 91.7, 0.0, 33.3, 0.0, 0.0, 0.0, 0.0, 23.1, 8.3, 38.5, 0.0, 0.0, 0.0, 0.0, 15.4]",46.0,100,54,2119450624,661
multi-robot,6,"[8.3, 100.0, 0.0, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 15.4, 9.1, 0.0, 0.0, 0.0, 7.7, 21.4]",46.0,100,54,2119450624,661
multi-robot,6,"[9.1, 92.3, 0.0, 0.0, 15.4, 0.0, 7.7, 0.0, 0.0, 0.0, 8.3, 16.7, 0.0, 0.0, 0.0, 0.0]",46.0,100,54,2119450624,661
multi-robot,6,"[15.4, 25.0, 0.0, 7.7, 8.3, 0.0, 0.0, 0.0, 0.0, 7.7, 18.2, 75.0, 0.0, 0.0, 0.0, 0.0]",46.0,100,54,2119450624,661
multi-robot,6,"[15.4, 16.7, 7.7, 0.0, 0.0, 0.0, 0.0, 0.0, 7.7, 0.0, 23.1, 78.6, 7.1, 0.0, 7.7, 0.0]",46.0,100,54,2119450624,661
multi-robot,6,"[15.4, 58.3, 16.7, 16.7, 0.0, 7.7, 7.1, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0, 7.7, 0.0, 8.3]",46.0,100,55,2119450624,661
multi-robot,6,"[8.3, 33.3, 54.5, 18.2, 0.0, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0, 7.7, 0.0, 0.0, 0.0, 0.0]",46.0,100,55,2119450624,661
multi-robot,6,"[8.3, 0.0, 23.1, 84.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.3, 16.7, 0.0, 0.0, 0.0, 0.0]",46.125,100,55,2119450624,661
multi-robot,6,"[8.3, 0.0, 0.0, 69.2, 0.0, 0.0, 0.0, 0.0, 0.0, 38.5, 7.7, 23.1, 0.0, 0.0, 7.7, 0.0]",46.125,100,55,2112729088,661
multi-robot,6,"[15.4, 0.0, 0.0, 0.0, 15.4, 7.7, 0.0, 0.0, 0.0, 41.7, 18.2, 50.0, 0.0, 0.0, 0.0, 0.0]",46.125,100,55,2112942080,661
multi-robot,6,"[8.3, 7.7, 0.0, 0.0, 15.4, 0.0, 0.0, 7.7, 0.0, 54.5, 15.4, 46.2, 0.0, 0.0, 0.0, 0.0]",46.125,100,55,2112942080,661
multi-robot,8,"[36.1, 9.7, 24.0, 13.3, 1.4, 1.4, 9.0, 3.4, 4.2, 4.9, 27.1, 8.6, 1.4, 0.7, 1.4, 1.4]",45.375,100,53,2163281920,661
multi-robot,8,"[0.0, 8.3, 75.0, 38.5, 7.7, 0.0, 8.3, 7.7, 0.0, 0.0, 0.0, 15.4, 0.0, 0.0, 0.0, 0.0]",45.375,100,53,2163281920,661
multi-robot,8,"[0.0, 0.0, 91.7, 0.0, 0.0, 0.0, 15.4, 0.0, 0.0, 0.0, 0.0, 23.1, 0.0, 0.0, 0.0, 0.0]",45.375,100,53,2163281920,661
multi-robot,8,"[0.0, 0.0, 54.5, 41.7, 14.3, 0.0, 8.3, 14.3, 0.0, 7.1, 7.7, 9.1, 7.7, 7.7, 0.0, 0.0]",45.375,100,53,2163539968,661
multi-robot,8,"[0.0, 0.0, 0.0, 100.0, 8.3, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 30.8, 0.0, 0.0, 0.0, 0.0]",45.5,100,53,2164273152,661
multi-robot,8,"[0.0, 8.3, 14.3, 75.0, 0.0, 0.0, 8.3, 0.0, 25.0, 0.0, 0.0, 15.4, 0.0, 0.0, 0.0, 0.0]",45.625,100,53,2164531200,661
multi-robot,8,"[0.0, 15.4, 7.7, 71.4, 0.0, 28.6, 15.4, 0.0, 0.0, 18.2, 7.7, 0.0, 0.0, 0.0, 0.0, 7.7]",45.625,100,53,2164531200,661
multi-robot,8,"[0.0, 14.3, 15.4, 66.7, 7.7, 25.0, 8.3, 0.0, 0.0, 35.7, 0.0, 0.0, 0.0, 0.0, 7.7, 0.0]",45.625,100,53,2165006336,661
multi-robot,8,"[7.7, 21.4, 0.0, 33.3, 8.3, 18.2, 0.0, 0.0, 0.0, 45.5, 23.1, 0.0, 7.7, 0.0, 0.0, 8.3]",45.625,100,53,2165006336,661
multi-robot,8,"[0.0, 0.0, 0.0, 0.0, 7.7, 16.7, 0.0, 0.0, 16.7, 30.8, 45.5, 0.0, 0.0, 0.0, 0.0, 8.3]",45.625,100,53,2165006336,661
multi-robot,8,"[0.0, 0.0, 0.0, 7.1, 8.3, 35.7, 0.0, 7.7, 33.3, 0.0, 46.2, 16.7, 0.0, 0.0, 0.0, 8.3]",45.625,100,53,2165002240,661
multi-robot,8,"[7.7, 0.0, 0.0, 0.0, 0.0, 16.7, 7.7, 7.7, 91.7, 0.0, 7.7, 0.0, 0.0, 0.0, 0.0, 0.0]",45.625,100,53,2165002240,661
